FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y
icdg01a2q_flt.fits,F160W,1,0.0,3,1,2014-04-11,08:44:11,88.435623,63250.3359375,312.675842285,0.354286193848,144.98336792,172.859939575,149.963287354,169.556243896
icdg01a3q_flt.fits,F160W,1,0.0,3,1,2014-04-11,08:45:58,88.435623,63611.3515625,317.411499023,0.321775436401,144.982513428,172.863204956,149.960159302,169.565628052
icdg01zgq_flt.fits,F160W,1,0.0,0,3,2014-04-11,08:13:14,88.435623,62983.7773438,314.004394531,0.37576675415,134.894210815,161.555496216,139.89453125,158.297653198
icdg01ziq_flt.fits,F160W,1,0.0,0,3,2014-04-11,08:15:01,88.435623,63016.2265625,329.309783936,0.36406993866,134.88973999,161.562759399,139.864059448,158.299224854
icdg01zjq_flt.fits,F160W,1,0.0,0,3,2014-04-11,08:16:48,88.435623,63000.9140625,318.755157471,0.384076118469,134.885650635,161.559112549,139.857025146,158.28515625
icdg01zrq_flt.fits,F160W,1,0.0,1,5,2014-04-11,08:24:44,88.435623,63212.625,317.155609131,0.345241546631,145.014450073,161.505966187,149.999221802,158.225784302
icdg01zsq_flt.fits,F160W,1,0.0,1,5,2014-04-11,08:26:31,88.435623,63447.4882812,324.391571045,0.338438987732,145.0078125,161.504653931,149.975006104,158.249221802
icdg01zwq_flt.fits,F160W,1,0.0,2,7,2014-04-11,08:34:28,88.435623,63411.1171875,315.691955566,0.324730873108,134.803726196,172.887878418,139.846099854,169.580474854
icdg01zxq_flt.fits,F160W,1,0.0,2,7,2014-04-11,08:36:15,88.435623,63744.6132812,317.865997314,0.312301635742,134.794876099,172.891891479,139.838287354,169.6015625
icdg01zyq_flt.fits,F160W,1,0.0,2,7,2014-04-11,08:38:02,88.435623,63858.890625,319.755310059,0.293137550354,134.797485352,172.892410278,139.84765625,169.608596802
icdg02ahq_flt.fits,F160W,2,1.0,0,1,2014-04-11,09:48:52,88.435623,63448.0234375,321.742675781,0.413020133972,141.560958862,159.268997192,144.78125,153.892974854
icdg02ajq_flt.fits,F160W,2,1.0,0,1,2014-04-11,09:50:39,88.435623,63280.9492188,323.323577881,0.419305801392,141.559188843,159.262283325,144.77734375,153.896087646
icdg02akq_flt.fits,F160W,2,1.0,0,1,2014-04-11,09:52:26,88.435623,63370.6640625,321.144897461,0.410239219666,141.559112549,159.254974365,144.785934448,153.890625
icdg02apq_flt.fits,F160W,2,1.0,1,3,2014-04-11,10:00:22,88.435623,63008.6796875,327.06060791,0.411076545715,151.671401978,159.21762085,154.870315552,153.842193604
icdg02aqq_flt.fits,F160W,2,1.0,1,3,2014-04-11,10:02:09,88.435623,63314.8632812,322.69354248,0.390476226807,151.664871216,159.206573486,154.887496948,153.842971802
icdg02auq_flt.fits,F160W,2,1.0,2,5,2014-04-11,10:10:06,88.435623,63851.25,312.646606445,0.353172302246,141.492614746,170.54284668,144.760940552,165.162506104
icdg02avq_flt.fits,F160W,2,1.0,2,5,2014-04-11,10:11:53,88.435623,64613.0039062,314.774597168,0.25407409668,141.483459473,170.546432495,144.741409302,165.1875
icdg02awq_flt.fits,F160W,2,1.0,2,5,2014-04-11,10:13:40,88.435623,64426.3984375,309.000640869,0.26425075531,141.486236572,170.545852661,144.740631104,165.146087646
icdg02azq_flt.fits,F160W,2,1.0,3,7,2014-04-11,10:19:49,88.435623,63483.1328125,317.695037842,0.360033988953,151.609481812,170.5,154.866409302,165.14453125
icdg02b0q_flt.fits,F160W,2,1.0,3,7,2014-04-11,10:21:36,88.435623,63284.2148438,320.547424316,0.402697563171,151.616882324,170.49961853,154.875778198,165.154693604
icdg03bdq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:24:30,88.435623,63155.5976562,324.857025146,0.436087608337,134.842956543,161.58807373,139.840621948,158.31640625
icdg03bfq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:26:17,88.435623,63270.6757812,325.755065918,0.443638801575,134.835647583,161.586685181,139.846878052,158.325775146
icdg03bgq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:28:04,88.435623,63489.8007812,322.027130127,0.384558677673,134.821060181,161.582138062,139.857818604,158.303909302
icdg03bkq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:36:00,88.435623,63911.1796875,323.5574646,0.351637840271,144.979049683,161.543670654,149.948440552,158.237503052
icdg03blq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:37:47,88.435623,64258.3007812,321.986663818,0.324961662292,144.964782715,161.533248901,149.942184448,158.259368896
icdg03bpq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:45:44,88.435623,63927.5273438,321.884063721,0.318873405457,134.763870239,172.897872925,139.795318604,169.58984375
icdg03bqq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:47:31,88.435623,63921.8828125,319.486541748,0.364654541016,134.760345459,172.899765015,139.78125,169.607818604
icdg03brq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:49:18,88.435623,64168.453125,315.774353027,0.313506126404,134.762374878,172.90083313,139.779693604,169.60546875
icdg03bvq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:57:14,88.435623,64148.7265625,306.50668335,0.313535690308,144.915817261,172.870605469,149.939056396,169.5625
icdg03bwq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:59:01,88.435623,64079.7070312,318.169128418,0.288215637207,144.907836914,172.875778198,149.9453125,169.567184448
icdg03bxq_flt.fits,F160W,3,0.0,3,7,2014-04-11,12:00:48,88.435623,63962.5703125,322.909179688,0.313220977783,144.914245605,172.877258301,149.92578125,169.589065552
icdg04c2q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:00:08,88.435623,63597.3320312,312.8984375,0.431964874268,141.552078247,159.231033325,144.778121948,153.870315552
icdg04c4q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:01:55,88.435623,63535.1757812,316.442016602,0.438222885132,141.55116272,159.227554321,144.77734375,153.857025146
icdg04c5q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:03:42,88.435623,63620.046875,316.626983643,0.442868232727,141.546539307,159.222610474,144.7734375,153.87109375
icdg04c9q_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:11:38,88.435623,63445.9140625,322.434417725,0.367524147034,151.656433105,159.18157959,154.8671875,153.814056396
icdg04caq_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:13:25,88.435623,63102.6210938,319.082763672,0.427021980286,151.658905029,159.151535034,154.869537354,153.800003052
icdg04ceq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:21:22,88.435623,63953.5078125,314.693603516,0.319553375244,141.469802856,170.479736328,144.742965698,165.117965698
icdg04cfq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:23:09,88.435623,64147.9609375,315.940429688,0.298559188843,141.466598511,170.495651245,144.720306396,165.108596802
icdg04cgq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:24:56,88.435623,63987.578125,312.70602417,0.332640647888,141.465332031,170.485076904,144.725784302,165.112503052
icdg04ckq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:32:52,88.435623,63688.3007812,318.621734619,0.350274085999,151.580917358,170.451919556,154.841400146,165.111724854
icdg04clq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:34:39,88.435623,63917.140625,313.87210083,0.3023853302,151.581542969,170.454071045,154.85546875,165.112503052
icdg04cmq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:36:26,88.435623,63943.2578125,316.698913574,0.300385475159,151.584716797,170.460189819,154.856246948,165.110931396
icdg05crq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:36:41,88.435623,63510.4492188,309.27835083,0.408434867859,134.785217285,161.553665161,139.813278198,158.267974854
icdg05ctq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:38:28,88.435623,63645.453125,318.07824707,0.413036346436,134.783599854,161.549346924,139.801559448,158.252349854
icdg05cuq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:40:15,88.435623,63510.6367188,322.458831787,0.372141838074,134.780670166,161.549911499,139.803909302,158.257034302
icdg05cyq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:48:11,88.435623,63762.9882812,319.779663086,0.356793403625,144.906845093,161.481170654,149.91015625,158.213287354
icdg05czq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:49:58,88.435623,64031.515625,314.272918701,0.36986541748,144.896194458,161.47718811,149.903121948,158.204681396
icdg05d3q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:57:55,88.435623,63842.9648438,306.962890625,0.371144294739,134.70262146,172.871185303,139.760162354,169.574996948
icdg05d4q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:59:42,88.435623,63969.1835938,312.809234619,0.338479042053,134.694168091,172.878326416,139.756256104,169.563278198
icdg05d5q_flt.fits,F160W,5,0.0,2,5,2014-04-11,15:01:29,88.435623,63945.2265625,318.460632324,0.328261375427,134.700012207,172.879501343,139.75,169.567184448
icdg05d9q_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:09:25,88.435623,63889.0351562,316.881011963,0.330208778381,144.88092041,172.810211182,149.889846802,169.539840698
icdg05daq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:11:12,88.435623,63650.4492188,318.135009766,0.375464439392,144.881988525,172.814880371,149.896087646,169.543746948
icdg05dbq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:12:59,88.435623,63883.3085938,322.1953125,0.329767227173,144.882965088,172.818008423,149.889068604,169.546875
icdg06dgq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:17:00,88.435623,63030.8125,315.955078125,0.423928260803,141.479400635,159.208343506,144.751556396,153.850006104
icdg06diq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:18:47,88.435623,63472.8828125,309.85949707,0.39809513092,141.475952148,159.202346802,144.739837646,153.837493896
icdg06djq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:20:34,88.435623,63556.53125,313.402557373,0.370791435242,141.472854614,159.196075439,144.727340698,153.842193604
icdg06dnq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:28:30,88.435623,63612.6679688,315.349334717,0.407734870911,151.585281372,159.114089966,154.840621948,153.783599854
icdg06doq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:30:17,88.435623,63343.7851562,319.746917725,0.370388031006,151.577468872,159.112457275,154.833587646,153.771881104
icdg06dsq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:38:14,88.435623,63852.8554688,311.095855713,0.345266342163,141.435623169,170.4559021,144.675003052,165.100784302
icdg06dtq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:40:01,88.435623,63882.9296875,314.619598389,0.351850509644,141.436401367,170.467895508,144.66796875,165.103912354
icdg06duq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:41:48,88.435623,63944.375,314.428161621,0.314240455627,141.436737061,170.462249756,144.672653198,165.100006104
icdg06dyq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:49:44,88.435623,63630.78125,309.649719238,0.351092338562,151.55682373,170.447113037,154.830474854,165.103912354
icdg06dzq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:51:31,88.435623,63532.953125,321.934173584,0.358489990234,151.561752319,170.44960022,154.840621948,165.1015625
icdg06e0q_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:53:18,88.435623,63659.2734375,312.641082764,0.320363044739,151.563552856,170.448486328,154.823440552,165.108596802
